,hp,atk,def,spatk,spdef,spd,t11,t12,t21,t22,win
28752,11.0,10.0,165.0,-28.0,32.0,-35.0,1.0,1.0,1.0,1.0,0.0
28753,25.0,-40.0,-5.0,25.0,60.0,-15.0,1.0,1.0,0.5,1.0,0.0
28754,2.0,-13.0,7.0,-40.0,-5.0,-26.0,1.0,1.0,0.0,1.0,0.0
28755,4.0,-10.0,-27.0,58.0,35.0,45.0,2.0,1.0,1.0,1.0,1.0
28756,15.0,-5.0,-45.0,20.0,20.0,-40.0,1.0,1.0,1.0,1.0,0.0
28757,10.0,-5.0,10.0,80.0,25.0,70.0,1.0,1.0,1.0,1.0,1.0
28758,115.0,22.0,32.0,-13.0,-3.0,1.0,0.5,1.0,1.0,1.0,1.0
28759,50.0,2.0,2.0,63.0,63.0,40.0,1.0,0.0,0.0,1.0,1.0
28760,-45.0,-50.0,-55.0,-70.0,-10.0,-50.0,1.0,1.0,1.0,1.0,0.0
28761,51.0,45.0,71.0,100.0,66.0,22.0,1.0,1.0,1.0,1.0,1.0
28762,3.0,-14.0,15.0,11.0,22.0,-1.0,0.5,1.0,1.0,1.0,0.0
28763,-4.0,-30.0,10.0,45.0,0.0,-56.0,1.0,0.5,1.0,1.0,0.0
28764,0.0,-65.0,-30.0,30.0,5.0,-45.0,1.0,1.0,1.0,1.0,0.0
28765,25.0,75.0,105.0,35.0,60.0,50.0,0.5,1.0,1.0,1.0,1.0
28766,100.0,65.0,5.0,60.0,-45.0,30.0,1.0,1.0,1.0,1.0,1.0
28767,20.0,55.0,10.0,62.0,10.0,50.0,2.0,2.0,2.0,1.0,1.0
28768,15.0,40.0,25.0,15.0,30.0,-5.0,1.0,0.5,0.5,1.0,0.0
28769,8.0,37.0,-7.0,-28.0,-35.0,-19.0,1.0,1.0,1.0,0.5,0.0
28770,-32.0,0.0,-5.0,-15.0,-40.0,-55.0,1.0,1.0,1.0,1.0,0.0
28771,-10.0,52.0,77.0,-11.0,59.0,-9.0,1.0,1.0,1.0,1.0,0.0
28772,20.0,20.0,0.0,5.0,15.0,-50.0,1.0,1.0,1.0,1.0,0.0
28773,21.0,48.0,60.0,11.0,18.0,2.0,0.5,0.5,1.0,1.0,1.0
28774,5.0,4.0,9.0,10.0,-1.0,-20.0,1.0,1.0,1.0,1.0,0.0
28775,8.0,-40.0,-15.0,-10.0,-5.0,12.0,1.0,1.0,0.5,1.0,1.0
28776,-30.0,-5.0,60.0,-40.0,60.0,0.0,1.0,1.0,1.0,1.0,0.0
28777,-39.0,-85.0,-55.0,5.0,-35.0,2.0,1.0,1.0,2.0,1.0,1.0
28778,0.0,34.0,3.0,20.0,3.0,52.0,1.0,0.5,1.0,1.0,1.0
28779,52.0,55.0,65.0,65.0,95.0,70.0,1.0,0.0,0.5,1.0,1.0
28780,-5.0,30.0,-25.0,-30.0,-5.0,20.0,2.0,1.0,1.0,1.0,1.0
28781,20.0,35.0,-15.0,70.0,10.0,-10.0,1.0,1.0,1.0,1.0,0.0
28782,50.0,110.0,10.0,30.0,65.0,45.0,1.0,1.0,0.5,1.0,1.0
28783,-15.0,-55.0,20.0,0.0,20.0,-40.0,1.0,1.0,1.0,1.0,0.0
28784,-45.0,-55.0,25.0,0.0,35.0,-35.0,0.5,1.0,1.0,1.0,0.0
28785,-45.0,-35.0,175.0,-35.0,160.0,-40.0,1.0,1.0,1.0,1.0,0.0
28786,35.0,20.0,-50.0,110.0,70.0,20.0,1.0,1.0,1.0,1.0,1.0
28787,9.0,20.0,25.0,65.0,20.0,-70.0,0.5,0.5,1.0,1.0,0.0
28788,15.0,-80.0,50.0,-100.0,60.0,-45.0,1.0,1.0,1.0,1.0,0.0
28789,-5.0,-15.0,77.0,5.0,7.0,-96.0,1.0,1.0,1.0,1.0,0.0
28790,25.0,85.0,64.0,-70.0,55.0,-14.0,0.5,1.0,1.0,1.0,0.0
28791,-22.0,-9.0,-75.0,-69.0,-50.0,-10.0,1.0,0.0,1.0,2.0,0.0
28792,60.0,8.0,23.0,26.0,21.0,20.0,0.5,1.0,1.0,1.0,1.0
28793,-15.0,-46.0,-14.0,-4.0,24.0,-30.0,1.0,1.0,1.0,1.0,0.0
28794,-1.0,-18.0,-15.0,-23.0,-25.0,6.0,1.0,1.0,1.0,1.0,1.0
28795,-41.0,-37.0,18.0,20.0,18.0,-73.0,1.0,1.0,1.0,0.5,0.0
28796,-65.0,20.0,45.0,-30.0,45.0,-20.0,1.0,1.0,1.0,1.0,0.0
28797,-27.0,-58.0,-35.0,-52.0,-15.0,-13.0,2.0,1.0,1.0,1.0,0.0
28798,21.0,59.0,53.0,14.0,59.0,28.0,0.0,1.0,1.0,1.0,0.0
28799,-70.0,-122.0,-50.0,-117.0,-85.0,50.0,0.5,1.0,1.0,1.0,0.0
28800,5.0,-25.0,5.0,30.0,-5.0,-10.0,1.0,1.0,2.0,1.0,0.0
28801,-57.0,-45.0,-60.0,-50.0,-50.0,12.0,0.5,1.0,1.0,1.0,1.0
28802,0.0,-55.0,54.0,70.0,-3.0,-1.0,1.0,1.0,1.0,1.0,0.0
28803,0.0,20.0,40.0,-30.0,-10.0,-45.0,1.0,1.0,1.0,1.0,0.0
28804,7.0,40.0,-5.0,-75.0,-20.0,-76.0,1.0,1.0,1.0,1.0,0.0
28805,-10.0,-100.0,-30.0,-100.0,-30.0,-60.0,1.0,1.0,1.0,1.0,0.0
28806,18.0,117.0,52.0,19.0,74.0,50.0,1.0,1.0,1.0,1.0,1.0
28807,30.0,33.0,-5.0,10.0,-5.0,-5.0,1.0,1.0,2.0,1.0,0.0
28808,-1.0,49.0,-12.0,0.0,-26.0,77.0,0.5,1.0,0.5,2.0,1.0
28809,-5.0,-30.0,20.0,-25.0,20.0,-35.0,1.0,2.0,1.0,1.0,0.0
28810,-53.0,-65.0,0.0,15.0,-40.0,-17.0,0.5,2.0,1.0,1.0,0.0
28811,-23.0,-79.0,-99.0,-40.0,-69.0,-6.0,1.0,2.0,1.0,1.0,0.0
28812,-15.0,-51.0,-50.0,-21.0,-20.0,-45.0,0.5,1.0,1.0,1.0,0.0
28813,-40.0,-52.0,-30.0,-15.0,20.0,2.0,0.5,1.0,1.0,1.0,1.0
28814,25.0,10.0,25.0,100.0,45.0,75.0,0.5,1.0,1.0,1.0,1.0
28815,46.0,69.0,-8.0,-31.0,-11.0,38.0,1.0,1.0,0.5,1.0,1.0
28816,-20.0,20.0,40.0,-30.0,-30.0,-40.0,1.0,1.0,1.0,1.0,0.0
28817,35.0,40.0,5.0,65.0,30.0,35.0,1.0,1.0,1.0,1.0,1.0
28818,20.0,10.0,-5.0,100.0,45.0,80.0,1.0,1.0,1.0,1.0,1.0
28819,-10.0,-9.0,-25.0,-18.0,-31.0,12.0,1.0,1.0,1.0,1.0,1.0
28820,-46.0,-101.0,-98.0,-12.0,-64.0,26.0,2.0,1.0,1.0,1.0,1.0
28821,5.0,-35.0,-67.0,22.0,-15.0,-39.0,1.0,0.5,1.0,1.0,0.0
28822,-16.0,65.0,95.0,-17.0,-5.0,16.0,1.0,1.0,1.0,1.0,1.0
28823,-2.0,30.0,35.0,5.0,10.0,0.0,0.5,1.0,1.0,1.0,0.0
28824,-6.0,-32.0,-11.0,11.0,29.0,-28.0,1.0,2.0,1.0,1.0,0.0
28825,35.0,130.0,40.0,25.0,30.0,80.0,1.0,1.0,0.5,1.0,1.0
28826,6.0,-20.0,-95.0,7.0,-28.0,71.0,1.0,1.0,1.0,1.0,1.0
28827,-15.0,-21.0,25.0,14.0,15.0,-66.0,1.0,1.0,1.0,1.0,0.0
28828,-23.0,-44.0,-29.0,15.0,-5.0,27.0,1.0,1.0,1.0,1.0,1.0
28829,-40.0,-18.0,-35.0,-90.0,-30.0,-59.0,0.5,0.0,1.0,1.0,0.0
28830,-60.0,-58.0,42.0,5.0,42.0,21.0,1.0,1.0,0.5,1.0,1.0
28831,10.0,22.0,37.0,47.0,37.0,51.0,2.0,1.0,1.0,1.0,1.0
28832,-67.0,-60.0,-40.0,-13.0,-55.0,-55.0,1.0,1.0,1.0,1.0,0.0
28833,-19.0,39.0,87.0,-11.0,22.0,47.0,1.0,1.0,1.0,1.0,1.0
28834,-28.0,13.0,8.0,13.0,-2.0,40.0,1.0,1.0,2.0,1.0,1.0
28835,30.0,110.0,70.0,0.0,60.0,15.0,1.0,1.0,0.5,1.0,1.0
28836,-55.0,-60.0,-47.0,-45.0,-52.0,2.0,1.0,1.0,1.0,1.0,1.0
28837,-10.0,-25.0,90.0,-55.0,90.0,-45.0,0.5,1.0,1.0,1.0,0.0
28838,-1.0,-15.0,-118.0,-28.0,-123.0,-5.0,1.0,1.0,1.0,1.0,0.0
28839,60.0,5.0,-15.0,0.0,20.0,-25.0,0.5,1.0,1.0,1.0,0.0
28840,-95.0,-105.0,-50.0,-50.0,0.0,-45.0,1.0,1.0,1.0,1.0,0.0
28841,42.0,100.0,25.0,20.0,25.0,28.0,0.0,1.0,1.0,1.0,0.0
28842,-65.0,-85.0,-65.0,-115.0,-85.0,-55.0,1.0,1.0,1.0,1.0,0.0
28843,-11.0,-41.0,21.0,-101.0,-29.0,-57.0,1.0,2.0,0.5,1.0,0.0
28844,-15.0,-50.0,-45.0,20.0,0.0,-60.0,1.0,1.0,1.0,1.0,0.0
28845,-34.0,39.0,22.0,-56.0,-51.0,0.0,0.5,1.0,1.0,1.0,0.0
28846,15.0,-20.0,5.0,70.0,-15.0,-10.0,1.0,1.0,1.0,1.0,0.0
28847,-10.0,0.0,35.0,-10.0,35.0,-35.0,1.0,2.0,1.0,1.0,1.0
28848,10.0,-15.0,-10.0,20.0,-10.0,80.0,1.0,2.0,1.0,1.0,1.0
28849,-38.0,-60.0,-20.0,-10.0,-10.0,0.0,1.0,1.0,1.0,1.0,0.0
28850,40.0,39.0,25.0,17.0,22.0,32.0,1.0,1.0,1.0,1.0,1.0
28851,-5.0,-40.0,-5.0,95.0,75.0,45.0,1.0,1.0,1.0,1.0,1.0
28852,4.0,28.0,26.0,22.0,10.0,49.0,1.0,1.0,1.0,1.0,1.0
28853,-55.0,-30.0,-25.0,15.0,-5.0,-50.0,1.0,1.0,1.0,1.0,0.0
28854,-15.0,5.0,0.0,-30.0,-20.0,40.0,1.0,1.0,1.0,1.0,1.0
28855,-18.0,-35.0,-25.0,-40.0,-30.0,20.0,1.0,1.0,1.0,1.0,1.0
28856,22.0,0.0,15.0,9.0,28.0,23.0,0.5,1.0,1.0,1.0,1.0
28857,26.0,-50.0,-85.0,90.0,56.0,65.0,0.5,0.5,2.0,1.0,0.0
28858,-16.0,-14.0,-12.0,11.0,1.0,-40.0,1.0,1.0,0.5,1.0,0.0
28859,-2.0,10.0,20.0,-10.0,20.0,10.0,0.5,1.0,2.0,1.0,1.0
28860,20.0,10.0,10.0,-10.0,-10.0,-20.0,1.0,1.0,1.0,1.0,0.0
28861,10.0,8.0,8.0,18.0,13.0,8.0,1.0,1.0,1.0,1.0,1.0
28862,-59.0,-64.0,-80.0,-88.0,-56.0,-19.0,1.0,0.5,1.0,1.0,0.0
28863,5.0,15.0,47.0,4.0,39.0,-18.0,1.0,1.0,2.0,2.0,0.0
28864,25.0,37.0,30.0,30.0,35.0,57.0,1.0,1.0,0.5,1.0,1.0
28865,10.0,21.0,30.0,-29.0,5.0,27.0,1.0,1.0,2.0,1.0,1.0
28866,20.0,-35.0,-40.0,55.0,50.0,20.0,1.0,1.0,1.0,1.0,1.0
28867,0.0,41.0,75.0,38.0,45.0,-9.0,1.0,2.0,1.0,1.0,0.0
28868,0.0,0.0,-35.0,8.0,-35.0,-53.0,0.5,1.0,1.0,1.0,0.0
28869,-50.0,18.0,103.0,-43.0,-83.0,-20.0,1.0,1.0,1.0,1.0,0.0
28870,36.0,27.0,-18.0,40.0,49.0,66.0,0.5,0.5,0.5,1.0,1.0
28871,61.0,-37.0,15.0,57.0,-28.0,-48.0,1.0,1.0,1.0,1.0,0.0
28872,20.0,85.0,5.0,50.0,55.0,2.0,2.0,1.0,1.0,1.0,1.0
28873,-20.0,-50.0,-15.0,40.0,-15.0,0.0,2.0,1.0,1.0,1.0,0.0
28874,10.0,18.0,-20.0,28.0,10.0,4.0,0.5,1.0,1.0,1.0,1.0
28875,-2.0,-19.0,15.0,16.0,40.0,-15.0,1.0,1.0,1.0,1.0,0.0
28876,3.0,-45.0,10.0,5.0,5.0,-23.0,2.0,1.0,1.0,1.0,0.0
28877,-20.0,-40.0,-30.0,-80.0,-40.0,-70.0,1.0,1.0,1.0,1.0,0.0
28878,45.0,30.0,45.0,60.0,45.0,15.0,1.0,1.0,1.0,1.0,1.0
28879,-15.0,32.0,12.0,44.0,-6.0,-2.0,1.0,1.0,1.0,0.5,0.0
28880,35.0,30.0,22.0,18.0,35.0,24.0,1.0,1.0,0.5,2.0,1.0
28881,-67.0,67.0,4.0,64.0,23.0,35.0,1.0,1.0,1.0,1.0,1.0
28882,37.0,44.0,61.0,9.0,61.0,-52.0,0.5,1.0,1.0,1.0,0.0
28883,195.0,-15.0,-30.0,15.0,60.0,-25.0,1.0,1.0,1.0,1.0,0.0
28884,-15.0,-57.0,-15.0,-44.0,-15.0,15.0,0.5,1.0,0.5,1.0,1.0
28885,58.0,74.0,23.0,94.0,65.0,20.0,0.5,1.0,1.0,1.0,1.0
28886,-16.0,35.0,45.0,-62.0,-30.0,26.0,1.0,1.0,1.0,1.0,1.0
28887,-20.0,-80.0,-34.0,55.0,-35.0,-41.0,1.0,0.0,1.0,1.0,0.0
28888,-14.0,-2.0,25.0,-9.0,-17.0,-33.0,0.5,0.5,1.0,1.0,0.0
28889,2.0,26.0,12.0,-20.0,55.0,-40.0,1.0,1.0,1.0,1.0,0.0
28890,15.0,7.0,17.0,-10.0,-60.0,-29.0,1.0,0.5,1.0,1.0,0.0
28891,-5.0,-28.0,-10.0,-18.0,-10.0,-38.0,1.0,0.5,0.5,2.0,0.0
28892,-34.0,-74.0,-35.0,80.0,15.0,65.0,1.0,1.0,1.0,1.0,0.0
28893,24.0,45.0,-65.0,23.0,-67.0,40.0,2.0,1.0,1.0,1.0,1.0
28894,-13.0,-70.0,-48.0,39.0,14.0,64.0,1.0,1.0,0.5,1.0,0.0
28895,-26.0,-9.0,-47.0,-24.0,-47.0,-17.0,1.0,1.0,1.0,1.0,0.0
28896,-32.0,54.0,37.0,-12.0,-27.0,79.0,1.0,1.0,1.0,1.0,1.0
28897,40.0,-10.0,5.0,0.0,5.0,-30.0,1.0,1.0,2.0,1.0,0.0
28898,-17.0,-15.0,-21.0,-35.0,-25.0,18.0,1.0,1.0,1.0,1.0,1.0
28899,-46.0,5.0,-22.0,-50.0,-79.0,-33.0,1.0,0.5,2.0,0.5,0.0
28900,-15.0,-20.0,-10.0,5.0,-5.0,-40.0,1.0,1.0,1.0,1.0,0.0
28901,-5.0,20.0,19.0,19.0,23.0,28.0,0.5,2.0,1.0,1.0,1.0
28902,-14.0,-15.0,-12.0,-30.0,-58.0,3.0,1.0,1.0,0.0,1.0,1.0
28903,-20.0,-30.0,70.0,-5.0,95.0,-30.0,1.0,1.0,0.0,1.0,0.0
28904,0.0,40.0,10.0,25.0,30.0,45.0,1.0,1.0,0.5,1.0,1.0
28905,-2.0,47.0,50.0,20.0,30.0,27.0,1.0,1.0,2.0,1.0,1.0
28906,-10.0,44.0,55.0,-11.0,15.0,22.0,1.0,1.0,1.0,1.0,1.0
28907,30.0,6.0,-25.0,-44.0,5.0,78.0,1.0,1.0,1.0,1.0,1.0
28908,-21.0,-33.0,-10.0,15.0,15.0,30.0,1.0,1.0,1.0,1.0,0.0
28909,-1.0,120.0,20.0,48.0,13.0,30.0,1.0,1.0,1.0,1.0,1.0
28910,-42.0,-43.0,-15.0,-33.0,-50.0,30.0,1.0,1.0,1.0,1.0,1.0
28911,-34.0,-45.0,-42.0,-23.0,-33.0,-8.0,2.0,2.0,1.0,1.0,0.0
28912,5.0,-10.0,-22.0,25.0,-17.0,-30.0,1.0,1.0,1.0,1.0,0.0
28913,30.0,-30.0,-65.0,-30.0,-65.0,-40.0,0.5,1.0,1.0,1.0,0.0
28914,-7.0,-27.0,-29.0,-22.0,-24.0,-31.0,1.0,1.0,1.0,1.0,0.0
28915,20.0,-52.0,-7.0,-82.0,-37.0,-7.0,1.0,1.0,1.0,1.0,0.0
28916,-10.0,15.0,-25.0,-20.0,-35.0,5.0,1.0,0.5,1.0,1.0,1.0
28917,30.0,10.0,75.0,25.0,30.0,25.0,1.0,1.0,0.5,1.0,1.0
28918,4.0,64.0,33.0,23.0,39.0,-76.0,0.5,1.0,0.5,1.0,0.0
28919,30.0,75.0,35.0,40.0,70.0,20.0,1.0,1.0,1.0,1.0,1.0
28920,-5.0,25.0,-20.0,-20.0,-60.0,-75.0,1.0,0.5,1.0,1.0,0.0
28921,0.0,10.0,30.0,-33.0,28.0,-66.0,1.0,1.0,1.0,1.0,0.0
28922,-33.0,-77.0,-55.0,-18.0,-45.0,53.0,1.0,0.0,0.5,1.0,1.0
28923,-10.0,-25.0,15.0,-70.0,-50.0,-70.0,2.0,1.0,2.0,1.0,0.0
28924,30.0,55.0,45.0,78.0,37.0,80.0,1.0,1.0,2.0,1.0,1.0
28925,20.0,40.0,-10.0,-9.0,-3.0,42.0,1.0,1.0,1.0,1.0,1.0
28926,15.0,5.0,-60.0,55.0,-15.0,85.0,2.0,1.0,1.0,1.0,1.0
28927,-5.0,20.0,-10.0,7.0,-15.0,-5.0,2.0,1.0,1.0,1.0,0.0
28928,25.0,30.0,55.0,65.0,65.0,0.0,1.0,1.0,1.0,1.0,0.0
28929,15.0,26.0,-35.0,1.0,-5.0,38.0,1.0,1.0,0.5,1.0,1.0
28930,10.0,70.0,45.0,-20.0,-40.0,55.0,1.0,0.5,1.0,1.0,1.0
28931,4.0,-2.0,-1.0,-9.0,39.0,22.0,0.5,1.0,1.0,1.0,1.0
28932,31.0,22.0,26.0,7.0,31.0,29.0,1.0,1.0,1.0,1.0,1.0
28933,-27.0,-43.0,-15.0,-22.0,-10.0,-51.0,1.0,1.0,1.0,1.0,0.0
28934,-14.0,22.0,-10.0,-1.0,-6.0,-24.0,1.0,1.0,1.0,1.0,0.0
28935,-5.0,-30.0,0.0,-50.0,40.0,-20.0,1.0,2.0,1.0,1.0,0.0
28936,0.0,65.0,-10.0,40.0,-10.0,75.0,1.0,1.0,1.0,1.0,1.0
28937,-20.0,17.0,-30.0,-28.0,-35.0,8.0,2.0,1.0,1.0,1.0,1.0
28938,-36.0,-18.0,-18.0,-17.0,-12.0,-4.0,0.5,1.0,2.0,1.0,0.0
28939,-10.0,-35.0,-45.0,-35.0,-40.0,-80.0,1.0,1.0,1.0,1.0,0.0
28940,-15.0,-70.0,-80.0,20.0,-50.0,-70.0,0.5,0.5,1.0,1.0,0.0
28941,-35.0,-45.0,-25.0,-25.0,-5.0,0.0,2.0,2.0,1.0,1.0,0.0
28942,4.0,-18.0,-25.0,29.0,17.0,-17.0,1.0,1.0,1.0,1.0,0.0
28943,37.0,12.0,-31.0,37.0,84.0,86.0,2.0,2.0,1.0,2.0,1.0
28944,-25.0,57.0,10.0,-13.0,-55.0,3.0,1.0,1.0,0.5,1.0,1.0
28945,-10.0,8.0,-8.0,-17.0,-22.0,-11.0,1.0,1.0,1.0,1.0,0.0
28946,-40.0,-105.0,-80.0,5.0,-30.0,20.0,1.0,1.0,1.0,1.0,0.0
28947,-70.0,5.0,-10.0,-75.0,-75.0,-50.0,0.5,1.0,1.0,1.0,0.0
28948,-54.0,-16.0,-44.0,-41.0,-59.0,43.0,1.0,1.0,1.0,1.0,1.0
28949,-70.0,-59.0,-60.0,-70.0,-95.0,-21.0,2.0,1.0,1.0,1.0,0.0
28950,-25.0,-50.0,-15.0,75.0,45.0,65.0,1.0,1.0,2.0,1.0,1.0
28951,-28.0,-10.0,-40.0,-45.0,-35.0,-20.0,2.0,1.0,1.0,1.0,0.0
28952,10.0,4.0,51.0,-8.0,1.0,-17.0,1.0,1.0,1.0,1.0,0.0
28953,-20.0,0.0,-20.0,20.0,-60.0,-10.0,1.0,1.0,1.0,1.0,0.0
28954,20.0,30.0,-70.0,5.0,-95.0,30.0,0.5,0.0,1.0,1.0,0.0
28955,40.0,10.0,30.0,60.0,55.0,37.0,1.0,1.0,1.0,2.0,1.0
28956,40.0,20.0,14.0,65.0,8.0,39.0,1.0,1.0,1.0,2.0,1.0
28957,35.0,48.0,15.0,2.0,15.0,25.0,1.0,1.0,2.0,1.0,1.0
28958,26.0,5.0,5.0,25.0,25.0,46.0,1.0,1.0,1.0,1.0,1.0
28959,40.0,35.0,-25.0,35.0,40.0,5.0,1.0,1.0,1.0,1.0,1.0
28960,25.0,85.0,20.0,80.0,50.0,15.0,1.0,1.0,1.0,1.0,1.0
28961,40.0,20.0,41.0,70.0,36.0,-5.0,0.5,1.0,0.5,1.0,0.0
28962,-34.0,-35.0,-45.0,-85.0,-45.0,-56.0,1.0,2.0,1.0,1.0,0.0
28963,13.0,37.0,25.0,-21.0,15.0,-26.0,1.0,2.0,1.0,1.0,0.0
28964,-5.0,-35.0,5.0,25.0,55.0,15.0,2.0,1.0,0.5,1.0,1.0
28965,33.0,21.0,10.0,21.0,0.0,-5.0,1.0,1.0,1.0,1.0,0.0
28966,81.0,110.0,75.0,5.0,99.0,0.0,1.0,1.0,1.0,1.0,0.0
28967,23.0,9.0,-37.0,114.0,70.0,65.0,0.5,1.0,0.5,1.0,1.0
28968,33.0,-23.0,-18.0,-26.0,7.0,-32.0,2.0,2.0,0.5,2.0,0.0
28969,55.0,5.0,10.0,-25.0,30.0,-40.0,1.0,0.5,1.0,1.0,0.0
28970,20.0,15.0,41.0,-15.0,-29.0,-40.0,1.0,1.0,1.0,1.0,1.0
28971,68.0,22.0,-13.0,34.0,7.0,23.0,1.0,1.0,0.5,1.0,1.0
28972,15.0,45.0,23.0,-45.0,-42.0,9.0,1.0,0.5,1.0,1.0,1.0
28973,-55.0,-60.0,-90.0,60.0,-15.0,-35.0,1.0,1.0,1.0,1.0,0.0
28974,-55.0,0.0,20.0,-80.0,-30.0,-35.0,1.0,1.0,1.0,1.0,0.0
28975,-30.0,-35.0,-15.0,5.0,-40.0,-15.0,1.0,1.0,0.5,1.0,0.0
28976,55.0,38.0,43.0,40.0,55.0,9.0,1.0,1.0,1.0,1.0,1.0
28977,21.0,-35.0,0.0,-80.0,-15.0,-56.0,1.0,1.0,1.0,1.0,0.0
28978,-30.0,-45.0,-35.0,-85.0,-30.0,95.0,0.5,0.5,1.0,1.0,1.0
28979,0.0,114.0,100.0,19.0,24.0,1.0,1.0,2.0,1.0,1.0,1.0
28980,-25.0,-30.0,-35.0,-35.0,0.0,17.0,0.5,1.0,1.0,1.0,0.0
28981,-6.0,2.0,-12.0,-15.0,-15.0,35.0,2.0,1.0,1.0,1.0,1.0
28982,-25.0,-65.0,80.0,-65.0,-35.0,-60.0,1.0,0.5,1.0,2.0,1.0
28983,8.0,71.0,14.0,36.0,-36.0,27.0,0.5,1.0,1.0,1.0,1.0
28984,-4.0,21.0,5.0,0.0,25.0,80.0,1.0,2.0,2.0,1.0,1.0
28985,5.0,47.0,-62.0,-31.0,-62.0,-16.0,1.0,2.0,0.5,1.0,0.0
28986,-5.0,-15.0,-5.0,-40.0,-10.0,10.0,1.0,1.0,1.0,1.0,1.0
28987,-30.0,-89.0,-70.0,40.0,-40.0,64.0,1.0,1.0,1.0,1.0,1.0
28988,11.0,47.0,8.0,22.0,5.0,17.0,1.0,1.0,1.0,1.0,1.0
28989,-3.0,5.0,2.0,-51.0,-12.0,-65.0,0.5,1.0,1.0,1.0,0.0
28990,5.0,55.0,0.0,7.0,-20.0,-10.0,1.0,1.0,2.0,1.0,0.0
28991,5.0,-10.0,-15.0,-5.0,-15.0,5.0,1.0,2.0,1.0,2.0,1.0
28992,-30.0,3.0,40.0,-67.0,-30.0,-88.0,2.0,1.0,0.5,2.0,1.0
28993,25.0,5.0,10.0,30.0,40.0,-40.0,1.0,1.0,1.0,1.0,0.0
28994,35.0,20.0,-30.0,25.0,33.0,67.0,0.5,0.0,0.5,1.0,1.0
28995,61.0,47.0,31.0,7.0,56.0,-11.0,1.0,1.0,1.0,1.0,0.0
28996,45.0,-20.0,60.0,55.0,40.0,-30.0,1.0,1.0,1.0,1.0,0.0
28997,20.0,-10.0,-9.0,75.0,41.0,-2.0,1.0,1.0,1.0,2.0,0.0
28998,-79.0,-50.0,-35.0,-50.0,-45.0,5.0,1.0,0.5,1.0,1.0,1.0
28999,-18.0,-9.0,22.0,-54.0,-5.0,-50.0,0.5,1.0,1.0,1.0,0.0
29000,10.0,-20.0,-40.0,115.0,45.0,55.0,1.0,1.0,2.0,1.0,1.0
29001,-10.0,-5.0,15.0,5.0,15.0,-12.0,1.0,1.0,1.0,1.0,0.0
29002,-55.0,58.0,32.0,50.0,-10.0,65.0,1.0,1.0,1.0,1.0,1.0
29003,72.0,56.0,22.0,-64.0,-50.0,0.0,1.0,1.0,1.0,1.0,0.0
29004,0.0,150.0,-35.0,115.0,-35.0,130.0,1.0,1.0,1.0,1.0,1.0
29005,43.0,40.0,35.0,0.0,30.0,81.0,1.0,1.0,1.0,1.0,1.0
29006,51.0,12.0,-39.0,18.0,-33.0,29.0,1.0,1.0,2.0,1.0,1.0
29007,13.0,70.0,16.0,-20.0,-40.0,21.0,1.0,1.0,1.0,1.0,1.0
29008,5.0,-55.0,10.0,37.0,63.0,-26.0,2.0,1.0,1.0,1.0,0.0
29009,30.0,57.0,37.0,107.0,87.0,50.0,1.0,1.0,1.0,1.0,1.0
29010,-5.0,70.0,35.0,-65.0,25.0,25.0,1.0,1.0,1.0,1.0,1.0
29011,50.0,15.0,45.0,35.0,35.0,10.0,1.0,1.0,0.5,1.0,1.0
29012,-30.0,-50.0,-25.0,-60.0,-80.0,-80.0,1.0,1.0,1.0,0.5,0.0
29013,1.0,-3.0,8.0,-10.0,8.0,-26.0,1.0,1.0,1.0,1.0,0.0
29014,0.0,-25.0,-34.0,-10.0,-14.0,70.0,0.5,1.0,1.0,1.0,1.0
29015,-45.0,45.0,-5.0,-85.0,-25.0,-5.0,0.5,1.0,1.0,0.5,0.0
29016,10.0,-35.0,-100.0,-5.0,-105.0,40.0,1.0,1.0,1.0,1.0,1.0
29017,-8.0,8.0,-20.0,-70.0,-20.0,-64.0,0.5,0.5,1.0,1.0,0.0
29018,9.0,15.0,32.0,-10.0,33.0,-13.0,1.0,1.0,1.0,1.0,0.0
29019,15.0,20.0,80.0,20.0,60.0,-25.0,1.0,1.0,1.0,1.0,0.0
29020,5.0,80.0,-40.0,-10.0,-10.0,10.0,1.0,1.0,1.0,1.0,1.0
29021,-10.0,21.0,-11.0,-1.0,-14.0,40.0,1.0,1.0,1.0,1.0,1.0
29022,31.0,39.0,35.0,61.0,50.0,29.0,1.0,1.0,1.0,1.0,1.0
29023,12.0,96.0,-13.0,-22.0,34.0,100.0,2.0,2.0,1.0,1.0,1.0
29024,-65.0,25.0,60.0,-25.0,-25.0,-5.0,1.0,1.0,1.0,1.0,0.0
29025,-17.0,-53.0,-62.0,-62.0,-61.0,-6.0,0.5,1.0,1.0,1.0,0.0
29026,-27.0,-50.0,-39.0,-29.0,-22.0,2.0,1.0,1.0,1.0,1.0,1.0
29027,5.0,-36.0,10.0,-5.0,20.0,-2.0,1.0,1.0,1.0,1.0,0.0
29028,15.0,10.0,15.0,-40.0,15.0,-45.0,1.0,1.0,1.0,1.0,0.0
29029,-9.0,27.0,20.0,27.0,20.0,53.0,1.0,1.0,1.0,1.0,1.0
29030,45.0,21.0,-16.0,10.0,-5.0,60.0,0.5,1.0,1.0,1.0,1.0
29031,71.0,80.0,15.0,149.0,65.0,115.0,1.0,1.0,1.0,1.0,1.0
